text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
RT @baddiexbeyy: I still cannot believe Cersei tip toed by the hound and the mountain #GameofThrones https://t.co/ef1s7JtyBo,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:22,rt baddiexbeyy still cannot believe cersei tip toed by the hound and the mountain gameofthrones http co ef1s7jtybo
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:21,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
"RT @Marwan_ALolayan: A legend who will we all miss.. 
RIP Sir Sandor clegain AKA The Hound 😭💔💔

 #GameofThrones #GOT https://t.co/b91dm1sGbd",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:20,rt marwan_alolayan legend who will we all miss rip sir sandor clegain aka the hound gameofthrones got http co b91dm1sgbd
RT @Phanny_Pack08: Cersei walking between The Hound and The Mountain #GameofThrones https://t.co/iv7syu1H5V,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:19,rt phanny_pack08 cersei walking between the hound and the mountain gameofthrones http co iv7syu1h5v
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:56:18,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
"@Maisie_Williams #RoryMcCann 😭 The Story of you two was on its own, a series. This is the last time both of you are… https://t.co/00c6nr6Cjn",05/13/2019,Sandor Clegane,Pos,0.3,0.5333333333333333,05/13/2019 23:56:17,maisie_williams rorymccann the story of you two wa on it own series this is the last time both of you are http co 00c6nr6cjn
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:56:15,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:10,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:56:05,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
"RT @Mman555: The Hound when The Mountain started pulling the blade out his head

 https://t.co/zL3d2Nvt2i",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:03,rt mman555 the hound when the mountain started pulling the blade out his head http co zl3d2nvt2i
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:56:01,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:59,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @AceAadil: Let us not forget SANDOR CLEGANE amidst all this. The Hound had the best character development in #GameofThrones. The respect…,05/13/2019,Sandor Clegane,Pos,1.0,0.3,05/13/2019 23:55:58,rt aceaadil let u not forget sandor clegane amidst all this the hound had the best character development in gameofthrones the respect
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:57,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
RT @Phanny_Pack08: Cersei walking between The Hound and The Mountain #GameofThrones https://t.co/iv7syu1H5V,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:57,rt phanny_pack08 cersei walking between the hound and the mountain gameofthrones http co iv7syu1h5v
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:55,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:53,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
"RT @stormbornjedi: characters we lost tonight:

-cersei
-jaime
-jaime’s character development 
-sandor clegane
-varys
-euron
-qyburn
-the m…",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:52,rt stormbornjedi character we lost tonight cersei jaime jaime character development sandor clegane varys euron qyburn the
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:55:50,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
@Sha___Ri @Why_so_Frank Can ya tell me how yall are cool with the episode cuz i liked nothing about it except the d… https://t.co/5YjatHs7dH,05/13/2019,Sandor Clegane,Pos,0.475,0.7250000000000001,05/13/2019 23:55:49,sha___ri why_so_frank can ya tell me how yall are cool with the episode cuz liked nothing about it except the http co 5yjaths7dh
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:55:48,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
6) clegane battle was dope and those parallels between that and arya’s journey was so AH so cool like the filming was unreal,05/13/2019,Sandor Clegane,Pos,0.35,0.65,05/13/2019 23:55:48,6 clegane battle wa dope and those parallel between that and arya journey wa so ah so cool like the filming wa unreal
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:45,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
@BackdraftLIVE @EscoBlades Does she even have a list anymore? After she left the Hound it could be taken as her giv… https://t.co/4gR2vXCeli,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:44,backdraftlive escoblades doe she even have list anymore after she left the hound it could be taken a her giv http co 4gr2vxceli
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:41,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
"RT @SiddhantDhurvey: Ned Stark might be her Father but The Hound was her daddy... 
RIP Sandor 
#GOTS8E5 #gameofthrones https://t.co/bCcOf5H…",05/13/2019,Sandor Clegane,Neg,-0.2,0.6,05/13/2019 23:55:41,rt siddhantdhurvey ned stark might be her father but the hound wa her daddy rip sandor gots8e5 gameofthrones http co bccof5h
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:55:39,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"Ok, try a few more #Sansa #JonSnow #Cersei #Tyrion #Jaime #TheHound",05/13/2019,Sandor Clegane,Pos,0.26666666666666666,0.3666666666666667,05/13/2019 23:55:39,ok try few more sansa jonsnow cersei tyrion jaime thehound
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:38,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
"RT @stormbornjedi: characters we lost tonight:

-cersei
-jaime
-jaime’s character development 
-sandor clegane
-varys
-euron
-qyburn
-the m…",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:38,rt stormbornjedi character we lost tonight cersei jaime jaime character development sandor clegane varys euron qyburn the
RT @baddiexbeyy: I still cannot believe Cersei tip toed by the hound and the mountain #GameofThrones https://t.co/ef1s7JtyBo,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:37,rt baddiexbeyy still cannot believe cersei tip toed by the hound and the mountain gameofthrones http co ef1s7jtybo
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:36,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:35,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
"RT @mariiizrandom: Arya calling The Hound by Sandor showed how much their relationship as evolved.

The Hound not wanting Arya to die with…",05/13/2019,Sandor Clegane,Pos,0.2,0.2,05/13/2019 23:55:32,rt mariiizrandom arya calling the hound by sandor showed how much their relationship a evolved the hound not wanting arya to die with
RT @JavierDickstein: #GameOfThrones me when the Mountain put his fingers on Sandor Clegane’s eyes https://t.co/lwlBilHT8P,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:31,rt javierdickstein gameofthrones me when the mountain put his finger on sandor clegane eye http co lwlbilht8p
"RT @stormbornjedi: characters we lost tonight:

-cersei
-jaime
-jaime’s character development 
-sandor clegane
-varys
-euron
-qyburn
-the m…",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:29,rt stormbornjedi character we lost tonight cersei jaime jaime character development sandor clegane varys euron qyburn the
"RT @PatriotCheese: Cersi walking pass the Mountain and the Hound like
#GameofThrones https://t.co/mKZtlBKdHb",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:29,rt patriotcheese cersi walking pas the mountain and the hound like gameofthrones http co mkztlbkdhb
RT @LordBalvin: THE FUCKING CLEGANE BOWL. #GameOfThrones https://t.co/8UVj8gMZDz,05/13/2019,Sandor Clegane,Neg,-0.6,0.8,05/13/2019 23:55:26,rt lordbalvin the fucking clegane bowl gameofthrones http co 8uvj8gmzdz
"RT @PatriotCheese: Cersi walking pass the Mountain and the Hound like
#GameofThrones https://t.co/mKZtlBKdHb",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:26,rt patriotcheese cersi walking pas the mountain and the hound like gameofthrones http co mkztlbkdhb
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:23,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:23,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @HellaKev: Sandor “I DONT GIVE A FUCK” Clegane the realest for 8 seasons straight RIP to this legend https://t.co/dKOuhEkYlS,05/13/2019,Sandor Clegane,Neg,-0.1,0.5,05/13/2019 23:55:21,rt hellakev sandor dont give fuck clegane the realest for 8 season straight rip to this legend http co dkouhekyls
i’m actually red &amp; mad about cleganebowl and i will be.... quite upset if it happens in the books because it comple… https://t.co/Z3NhWgueU2,05/13/2019,Sandor Clegane,Neg,-0.3125,0.5,05/13/2019 23:55:19,i actually red amp mad about cleganebowl and will be quite upset if it happens in the book because it comple http co z3nhwgueu2
"RT @imshvan: Cersei walking through CLEGANE BOWL like
#GameofThrones 
https://t.co/9uFiaLvKdQ",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:19,rt imshvan cersei walking through clegane bowl like gameofthrones http co 9ufialvkdq
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:19,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
"RT @mariiizrandom: Arya calling The Hound by Sandor showed how much their relationship as evolved.

The Hound not wanting Arya to die with…",05/13/2019,Sandor Clegane,Pos,0.2,0.2,05/13/2019 23:55:16,rt mariiizrandom arya calling the hound by sandor showed how much their relationship a evolved the hound not wanting arya to die with
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:16,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
So far the only thing I liked on the last GOT episode was when the Hound was fighting with his brother and they wer… https://t.co/6QHNBOyr9O,05/13/2019,Sandor Clegane,Pos,0.175,0.7166666666666667,05/13/2019 23:55:15,so far the only thing liked on the last got episode wa when the hound wa fighting with his brother and they wer http co 6qhnboyr9o
Still the best Gregor Clegane imo. https://t.co/hQHhDtRwr6,05/13/2019,Sandor Clegane,Pos,1.0,0.3,05/13/2019 23:55:13,still the best gregor clegane imo http co hqhhdtrwr6
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:11,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:11,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:10,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:08,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
RT @baddiexbeyy: I still cannot believe Cersei tip toed by the hound and the mountain #GameofThrones https://t.co/ef1s7JtyBo,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:06,rt baddiexbeyy still cannot believe cersei tip toed by the hound and the mountain gameofthrones http co ef1s7jtybo
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:55:05,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @gab_mallari: #GameOfThrones me when the Mountain put his fingers on Sandor Clegane’s eyes https://t.co/KTGqBXhxuA,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:55:02,rt gab_mallari gameofthrones me when the mountain put his finger on sandor clegane eye http co ktgqbxhxua
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:55:01,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:55:00,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @Phanny_Pack08: Cersei walking between The Hound and The Mountain #GameofThrones https://t.co/iv7syu1H5V,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:54:59,rt phanny_pack08 cersei walking between the hound and the mountain gameofthrones http co iv7syu1h5v
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:54:56,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @imshvan: Cersei walking through CLEGANE BOWL like
#GameofThrones 
https://t.co/9uFiaLvKdQ",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:54:55,rt imshvan cersei walking through clegane bowl like gameofthrones http co 9ufialvkdq
